state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,2558 E Fowler Avenue,Tampa,33612,Hillsborough,Surterra Wellness,2558 E Fowler Ave,Tampa,33612.0,28.055278778076172,-82.42979431152344,54729.0,1199.910524576168,45.61090087890625,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0310,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,4250 S Washington Avenue,Titusville,32780,Brevard,MUV Dispensary,4250 S Washington Ave,Titusville,32780.0,28.564245223999023,-80.79888916015625,54532.0,4085.712107683813,13.347000122070312,MUV Dispensary,61ed5a32850f00528249a419,FL_0311,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,5827 SW 40th Street,Miami,33155,Miami-Dade,FLUENT Cannabis Care,5827 Sw 40th St,Miami,33155.0,25.734174728393555,-80.28955078125,54528.0,2943.402441566951,18.52549934387207,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0312,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,FLUENT,9637 US Hwy 98,Miramar Beach,32550,Walton,FLUENT Cannabis Care,9637 US-98,Miramar Beach,32550.0,30.377235412597656,-86.33645629882812,54328.0,3173.0309713288343,17.12179946899414,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0313,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,9578 Bird Road,Olympia Heights,33165,Miami-Dade,Trulieve,9578 Bird Rd,Olympia Heights,33165.0,25.73235511779785,-80.35005950927734,54247.0,3445.982481388869,15.74209976196289,Trulieve,600018e779364106f1345643,FL_0314,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,10064 W Indiantown Road,Jupiter,33478,Palm Beach,Sanctuary Cannabis,10064 W Indiantown Rd,Jupiter,33478.0,26.941715240478516,-80.1937484741211,53970.0,1714.3673471811246,31.481000900268555,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0315,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.2,fuzzy,addr:77|city:100|zip:100,Trulieve,655 N Atlantic Avenue,Cocoa Beach,32931,Brevard,Trulieve,655 N Atlantic Ave Suite 655C,Cocoa Beach,32931.0,28.32802963256836,-80.61134338378906,53934.0,6537.375196931356,8.250100135803223,Trulieve,600018e779364106f1345643,FL_0316,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),6213 State Road 54,New Port Richey,34653,Pasco,RISE Cannabis,6213 State Rd 54,New Port Richey,34653.0,28.21753692626953,-82.7116470336914,53840.0,3101.63250999406,17.358600616455078,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0317,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,MUV,3900 US Hwy 27,Sebring,33870,Highlands,MUV Dispensary,3900 US Hwy 27 N,Sebring,33870.0,27.51918601989746,-81.49578094482422,53624.0,6289.025019271232,8.526599884033203,MUV Dispensary,61ed5a32850f00528249a419,FL_0318,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Ayr Cannabis Dispensary,1222 S 3rd Street,Jacksonville Beach,32250,Duval,AYR Cannabis Dispensary Jacksonville Beach,1222 3rd St S,Jacksonville Beach,32250.0,30.276721954345703,-81.39019012451172,53579.0,5494.60594859164,9.75119972229004,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0319,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Insa,2650 E Bay Drive,Largo,33771,Pinellas,Insa,2650 E Bay Dr,Largo,33771.0,27.91706085205078,-82.7597427368164,53471.0,3903.933036768964,13.696700096130373,Insa,6422c347377dfb06e2fccf95,FL_0320,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,1408 Dale Mabry Highway,Lutz,33548,Pasco,Curaleaf,1408 Dale Mabry Highway,Lutz,33548.0,28.17813491821289,-82.46968841552734,53309.0,3063.647711855684,17.40049934387207,Curaleaf,60a391b56b7a694c7c956ebe,FL_0321,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GrowHealthy,3004 US Hwy 98 N,Lakeland,33805,Polk,GrowHealthy,3004 US Hwy 98 N,Lakeland,33805.0,28.079797744750977,-81.96533203125,53257.0,3525.762896978915,15.10509967803955,GrowHealthy,61ed6706873a701e0aea0376,FL_0322,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Curaleaf,1910 SE Federal Highway,Stuart,34994,Martin,Curaleaf,1910 SE Federal Hwy,Stuart,34994.0,27.181455612182617,-80.2411117553711,52955.0,5839.380030698963,9.068599700927734,Curaleaf,60a391b56b7a694c7c956ebe,FL_0323,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,10916 Hutchison Boulevard,Panama City Beach,32407,Bay,Sunnyside,10916 Hutchison Blvd,Panama City Beach,32407.0,30.18744850158691,-85.81441497802734,52899.0,6466.000990149216,8.181099891662598,Sunnyside,61ed699b873a701e0aea037b,FL_0324,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,21401 Powerline Road,Boca Raton,33433,Palm Beach,Sanctuary Cannabis,21401 Powerline Rd,Boca Raton,33433.0,26.359174728393555,-80.1537857055664,52677.0,2360.768202962722,22.313499450683594,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0325,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,3880 S Nova Road,Port Orange,32127,Volusia,MUV Dispensary,3880 S Nova Rd,Port Orange,32127.0,29.12345314025879,-81.00338745117188,52565.0,5053.743655703153,10.401200294494627,MUV Dispensary,61ed5a32850f00528249a419,FL_0326,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Ayr Cannabis Dispensary,33497 S Dixie Highway,Florida City,33034,Miami-Dade,AYR Cannabis Dispensary Florida City,33497 S Dixie Hwy,Florida City,33034.0,25.457714080810547,-80.47447967529297,52475.0,3898.00924204073,13.461999893188477,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0327,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.2,fuzzy,addr:87|city:100|zip:100,GrowHealthy,2525 W International Speedway Boulevard,Daytona Beach,32114,Volusia,GrowHealthy,2525 W International Speedway Blvd Suite 200,Daytona Beach,32114.0,29.1776065826416,-81.08051300048828,52332.0,3215.918500020043,16.27280044555664,GrowHealthy,61ed6706873a701e0aea0376,FL_0328,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,4480 Fowler Street,Fort Myers,33901,Lee,Curaleaf,4480 Fowler St,Fort Myers,33901.0,26.59773063659668,-81.86389923095703,52258.0,1969.82950060684,26.529199600219727,Curaleaf,60a391b56b7a694c7c956ebe,FL_0329,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,The Flowery,1201 N Highland Avenue,Clearwater,33755,Pinellas,The Flowery,1201 N Highland Ave,Clearwater,33755.0,27.97800636291504,-82.77508544921875,51840.0,5970.080486760167,8.683300018310547,The Flowery,64c41318a24d2836f5fd117d,FL_0330,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,FLUENT,3611 US Hwy 98,Panama City,32401,Bay,FLUENT Cannabis Care,3611 US-98,Panama City,32401.0,30.18033790588379,-85.7083740234375,51715.0,1512.9174789650567,34.18230056762695,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0331,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,2820 E Colonial Drive,Orlando,32803,Orange,Surterra Wellness,2820 E Colonial Dr,Orlando,32803.0,28.55284309387207,-81.34722900390625,51683.0,4938.699836320037,10.464900016784668,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0332,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,GrowHealthy,7817 N Davis Highway,Pensacola,32514,Escambia,GrowHealthy,7817 N Davis Hwy,Pensacola,32514.0,30.506622314453125,-87.22203826904297,51654.0,2120.0082284108917,24.364999771118164,GrowHealthy,61ed6706873a701e0aea0376,FL_0333,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,The Flowery,3790 S Nova Road,Port Orange,32129,Volusia,The Flowery,3790 S Nova Rd,Port Orange,32129.0,29.129642486572266,-81.0067367553711,51514.0,3862.3141306412854,13.337599754333496,The Flowery,64c41318a24d2836f5fd117d,FL_0334,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,12720 McGregor Boulevard,Fort Myers,33919,Lee,Surterra Wellness,12720 McGregor Blvd,Fort Myers,33919.0,26.55771827697754,-81.91053771972656,51460.0,3480.248677824374,14.786299705505373,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0335,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Sunnyside*,2110 W International Speedway Boulevard,Daytona Beach,32114,Volusia,Curaleaf,910 W International Speedway Blvd,Daytona Beach,32114.0,29.205087661743164,-81.03633880615234,51341.0,6676.8536804995165,7.68940019607544,Curaleaf,60a391b56b7a694c7c956ebe,FL_0336,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,Trulieve,30600 US Hwy 19,Palm Harbor,34684,Pinellas,Trulieve,30600 US-19,Palm Harbor,34684.0,28.050691604614254,-82.73944091796875,51337.0,3228.8843673537745,15.899299621582031,Trulieve,600018e779364106f1345643,FL_0337,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,Ayr Cannabis Dispensary,1475 Cortez Road,Bradenton,34207,Manatee,AYR Cannabis Dispensary Bradenton,1475 Cortez Rd W,Bradenton,34207.0,27.46207046508789,-82.57679748535156,51177.0,1915.2351601413327,26.72100067138672,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0338,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunburn,326 5th Avenue N,St. Petersburg,33701,Pinellas,Sunburn Cannabis,326 5th Ave N,St. Petersburg,33701.0,27.777389526367188,-82.63780212402344,51108.0,3126.751284672025,16.345399856567383,Sunburn Cannabis,64d2a23184b2d019c221dc00,FL_0339,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Mint Cannabis,2118 W Brandon Boulevard,Brandon,33511,Hillsborough,Cannabist,2116 W Brandon Blvd,Brandon,33511.0,27.93841552734375,-82.31916809082031,50791.0,4492.472716006279,11.305800437927246,Cannabist,61ed5ad4850f006bef49a45b,FL_0340,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),28053 Wesley Chapel Boulevard,Wesley Chapel,33543,Pasco,RISE Cannabis,28053 Wesley Chapel Blvd,Wesley Chapel,33543.0,28.23684883117676,-82.35148620605469,50714.0,4588.837625900218,11.051600456237791,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0341,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,65.5,fuzzy,addr:100|city:22|zip:0,Trulieve,51 N Doverplum Avenue,Poinciana,33020,Osceola,Trulieve,51 N Doverplum Ave,Kissimmee,34758.0,28.148582458496097,-81.45242309570312,50647.0,1924.44632670665,26.317699432373047,Trulieve,600018e779364106f1345643,FL_0342,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,775 N Semoran Boulevard,Orlando,32807,Orange,Curaleaf,775 N Semoran Blvd,Orlando,32807.0,28.554676055908203,-81.3101806640625,50635.0,4607.789473428425,10.98900032043457,Curaleaf,60a391b56b7a694c7c956ebe,FL_0343,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,68 Blanding Boulevard,Orange Park,32073,Clay,MUV Dispensary,68 Blanding Blvd,Orange Park,32073.0,30.18500518798828,-81.73992919921875,50624.0,4562.364932218731,11.095999717712402,MUV Dispensary,61ed5a32850f00528249a419,FL_0344,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Curaleaf,13755 N Dale Mabry Highway,Tampa,33618,Hillsborough,Curaleaf,13755 N Dale Mabry Hwy,Tampa,33618.0,28.071475982666016,-82.505615234375,50410.0,6436.907900296865,7.831399917602539,Curaleaf,60a391b56b7a694c7c956ebe,FL_0345,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,Curaleaf,3218 US Hwy 1,Fort Pierce,34982,St. Lucie,Curaleaf,3218 S US Hwy 1,Fort Pierce,34982.0,27.408031463623047,-80.32536315917969,50406.0,8987.91044215716,5.6082000732421875,Curaleaf,60a391b56b7a694c7c956ebe,FL_0346,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,324 E Merritt Island Causeway,Merritt Island,32952,Brevard,Surterra Wellness,324 E Merritt Island Causeway,Merritt Island,32952.0,28.35757827758789,-80.69357299804688,50296.0,5687.21210288644,8.843700408935547,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0347,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,8355 Baymeadows Road,Jacksonville,32256,Duval,Trulieve,8355 Baymeadows Rd,Jacksonville,32256.0,30.22117042541504,-81.58429718017578,50243.0,2677.1851622538647,18.767099380493164,Trulieve,600018e779364106f1345643,FL_0348,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,205 Crockett Boulevard,Merritt Island,32953,Brevard,Green Dragon Cannabis,205 Crockett Blvd,Merritt Island,32953.0,28.383806228637695,-80.7038345336914,50207.0,2757.050972328446,18.210399627685547,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0349,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,84.8,fuzzy,addr:83|city:80|zip:100,MUV,1198 Beach Boulevard,Jacksonville,32250,Duval,MUV Dispensary,1198 Beach Blvd Ste 5,Jacksonville Beach,32250.0,30.2878475189209,-81.40201568603516,50188.0,2459.9670437100235,20.401899337768555,MUV Dispensary,61ed5a32850f00528249a419,FL_0350,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,2020 SW 34th Street,Gainesville,32608,Alachua,MUV Dispensary,2020 Sw 34th St,Gainesville,32608.0,29.63312530517578,-82.37394714355469,49995.0,2268.972709858593,22.03420066833496,MUV Dispensary,61ed5a32850f00528249a419,FL_0351,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,98.2,fuzzy,addr:97|city:100|zip:100,FLUENT,3400 SW 34th Street,Gainesville,32608,Alachua,FLUENT Cannabis Care,3400-B Sw 34th St,Gainesville,32608.0,29.622587203979492,-82.37316131591797,49907.0,2974.62104108844,16.777599334716797,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0352,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,4450 W New Haven Avenue,West Melbourne,32904,Brevard,MUV Dispensary,4450 W New Haven Ave,West Melbourne,32904.0,28.079166412353516,-80.7013168334961,49707.0,4386.040695040321,11.333000183105469,MUV Dispensary,61ed5a32850f00528249a419,FL_0353,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,4785 N 9th Avenue,Pensacola,32503,Escambia,MUV Dispensary,4785 N 9th Ave,Pensacola,32503.0,30.46837997436523,-87.21429443359375,49667.0,3296.9126223856283,15.06470012664795,MUV Dispensary,61ed5a32850f00528249a419,FL_0354,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.2,fuzzy,addr:95|city:77|zip:100,Ayr Cannabis Dispensary,7118 S Military Trail,Lake Worth,33463,Palm Beach,Ayr Cannabis Dispensary,7118 S Military Trl,Lake Worth Beach,33463.0,26.57062339782715,-80.11271667480469,49110.0,5296.020840350308,9.27299976348877,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0355,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.7,fuzzy,addr:94|city:77|zip:100,GrowHealthy,5614 State Road 7,Lake Worth,33449,Palm Beach,GrowHealthy,5614 S State Rd 7,Lake Worth Beach,33449.0,26.594581604003903,-80.20463562011719,48965.0,5568.95049625228,8.792500495910645,GrowHealthy,61ed6706873a701e0aea0376,FL_0356,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,41680 US Hwy 19 N,Tarpon Springs,34689,Pinellas,Ayr Cannabis Dispensary,41680 Us Hwy 19 N,Tarpon Springs,34689.0,28.150598526000977,-82.7413558959961,48929.0,7033.768171984104,6.956299781799316,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0357,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,21708 State Road 54,Lutz,33549,Pasco,Sunnyside,21708 State Road 54,Lutz,33549.0,28.18838119506836,-82.4573974609375,48514.0,7395.652139602983,6.559800148010254,Sunnyside,61ed699b873a701e0aea037b,FL_0358,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,GTI (Rise Dispensaries),1507 Rickenbacker Drive,Sun City Center,33573,Hillsborough,RISE Cannabis,1509 Rickenbacker Dr,Sun City Center,33573.0,27.712976455688477,-82.35272979736328,48501.0,3078.0214288022808,15.757200241088867,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0359,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,9010 US Hwy 19,Port Richey,34668,Pasco,MUV Dispensary,9010 U.S. Hwy 19,Port Richey,34668.0,28.28813743591309,-82.71199798583984,48112.0,3964.860913938566,12.134599685668944,MUV Dispensary,61ed5a32850f00528249a419,FL_0360,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunburn,1428 Alton Road,Miami Beach,33139,Miami-Dade,Sunburn Cannabis,1428 Alton Rd,Miami Beach,33139.0,25.786535263061523,-80.141357421875,47980.0,7141.581327265839,6.718400001525879,Sunburn Cannabis,64d2a23184b2d019c221dc00,FL_0361,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.4,fuzzy,addr:84|city:100|zip:100,GrowHealthy,4880 Newberry Road,Gainesville,32607,Alachua,GrowHealthy,4880 W Newberry Rd #140,Gainesville,32607.0,29.658376693725582,-82.39542388916016,47809.0,4239.025277784707,11.278300285339355,GrowHealthy,61ed6706873a701e0aea0376,FL_0362,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,3701 SW College Road,Ocala,34474,Marion,MUV Dispensary,3701 Sw College Rd,Ocala,34474.0,29.15290069580078,-82.18323516845703,47808.0,5865.652199827788,8.150500297546387,MUV Dispensary,61ed5a32850f00528249a419,FL_0363,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,4218 US Hwy 19,New Port Richey,34652,Pasco,Surterra Wellness,4218 US Hwy 19,New Port Richey,34652.0,28.220394134521484,-82.73512268066406,47644.0,2309.5642381880807,20.628999710083008,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0364,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,FLUENT,2090 US Hwy 98,Mary Esther,32569,Okaloosa,FLUENT Cannabis Care,2090 US-98,Mary Esther,32569.0,30.412242889404297,-86.74470520019531,47546.0,3156.2038272448012,15.06429958343506,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0365,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,28520 Bonita Crossings Boulevard,Bonita Springs,34135,Lee,Surterra Wellness,28520 Bonita Crossings Blvd,Bonita Springs,34135.0,26.32157516479492,-81.8047103881836,47546.0,3030.105997198393,15.691200256347656,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0366,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,GTI (Rise Dispensaries),308 N Federal Highway,Hallandale Beach,33009,Broward,RISE Cannabis,308 N Federal Hwy,Hallandale Beach,33009.0,25.989702224731445,-80.1422348022461,47229.0,5655.152068781944,8.351499557495117,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0367,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.2,fuzzy,addr:77|city:100|zip:100,Trulieve,400 Duval Street,Key West,33040,Monroe,Trulieve,400 Duval St unit c,Key West,33040.0,24.556596755981445,-81.8036117553711,47125.0,1964.8433474019323,23.984100341796875,Trulieve,600018e779364106f1345643,FL_0368,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,601 34th Street N,St. Petersburg,33713,Pinellas,FLUENT Cannabis Care,601 34th St N,St. Petersburg,33713.0,27.778430938720703,-82.67911529541016,47078.0,1847.188524670523,25.486299514770508,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0369,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),4041 S Nova Road,Port Orange,32127,Volusia,RISE Cannabis,4041 S Nova Rd,Port Orange,32127.0,29.117467880249023,-80.99287414550781,47066.0,5222.360492798766,9.012399673461914,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0370,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,One Plant,10520 Spring Hill Drive,Spring Hill,34608,Hernando,House of Platinum Cannabis,10520 Spring Hill Dr,Spring Hill,34608.0,28.460107803344727,-82.5440902709961,47034.0,3189.524248933936,14.746399879455566,House of Platinum Cannabis,64d2a36b74f46b0719fdbeab,FL_0371,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,265 SW Monterey Road,Stuart,34994,Martin,MUV Dispensary,265 Sw Monterey Rd,Stuart,34994.0,27.176177978515625,-80.25607299804688,46765.0,4330.814533911556,10.798199653625488,MUV Dispensary,61ed5a32850f00528249a419,FL_0372,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,MUV,6580 N University Drive,Tamarac,33319,Broward,MUV Dispensary,6580 N University Dr,Tamarac,33321.0,26.205387115478516,-80.25162506103516,46720.0,4430.787815970635,10.544400215148926,MUV Dispensary,61ed5a32850f00528249a419,FL_0373,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,GrowHealthy,1981 SE Federal Highway,Stuart,34994,Martin,GrowHealthy,1981 SE Federal Hwy,Stuart,34994.0,27.179275512695312,-80.23741912841797,46656.0,2956.59775701034,15.78030014038086,GrowHealthy,61ed6706873a701e0aea0376,FL_0374,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,MUV,6900 Cypress Gardens Boulevard,Winter Haven,33881,Polk,MUV Dispensary,6900 Cypress Gardens Blvd,Winter Haven,33884.0,27.977802276611328,-81.66021728515625,46649.0,6964.096276897413,6.698500156402588,MUV Dispensary,61ed5a32850f00528249a419,FL_0375,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GrowHealthy,4237 Okeechobee Boulevard,West Palm Beach,33409,Palm Beach,GrowHealthy,4237 Okeechobee Blvd,West Palm Beach,33409.0,26.70732688903809,-80.1068344116211,46383.0,4742.880511663653,9.779500007629396,GrowHealthy,61ed6706873a701e0aea0376,FL_0376,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
