census_geoid,latitude,longitude
42079200800,41.2334066,-75.8852807
12055961301,27.4415686,-81.4917674
12105011731,28.0364784,-81.9168147
42013101800,40.5191777,-78.3747933
12115001204,27.3746934,-82.4581264
42071011806,40.0817617,-76.3242302
12086009806,25.9578553,-80.1861775
12017451300,28.7024011,-82.2995382
42003412002,40.5685671,-80.0780752
42125754500,40.1816539,-80.2592351
12009071402,28.568257,-80.7978826
42101033300,40.0550625,-75.044266
12086000126,25.9395578,-80.1204933
42045410401,39.8555884,-75.4733959
12057005000,27.9479042,-82.4706974
12086009050,25.8514908,-80.3747825
42071010502,40.1386641,-76.4456218
42043022502,40.3353386,-76.7815723
12011020418,26.2193818,-80.2638147
42003191700,40.4038098,-80.0124374
12085001703,26.9982698,-80.2413271
42125746302,40.2663501,-80.0452914
12015020203,27.0147145,-82.0640279
12011070306,26.0733511,-80.342842
42003475101,40.3469695,-80.04046
12086015300,25.7371963,-80.4290308
42069102300,41.4052682,-75.6783978
42095017603,40.6431567,-75.3327687
42091202302,40.0781363,-75.1363992
42003551900,40.3551633,-79.8493157
42101025600,40.0683411,-75.1883025
12057011506,28.0709086,-82.6113342
42019902600,40.8425096,-79.8841447
12031010204,30.4813582,-81.6156195
12097040807,28.324919,-81.5394492
42111021400,39.9074085,-78.9810264
12033002801,30.4226433,-87.3052362
12115002724,27.0397973,-82.2776959
42091207400,40.3370583,-75.3977112
12057010107,28.0591353,-82.1108929
12095016808,28.3814298,-81.383577
12009066600,28.1660195,-80.5908252
42019912200,40.6784219,-80.1203451
12073002103,30.454435,-84.3204902
12011040602,26.1518672,-80.1143897
12057013415,27.8647086,-82.2616346
42133021720,39.8939591,-76.775909
12001001813,29.721227,-82.4201489
42071012105,40.1770922,-76.28295
42091201501,40.1039586,-75.0764522
12015021001,26.9862589,-82.0069118
42049001100,42.1039005,-80.1150607
12119911302,28.8593234,-82.0675492
42101001400,39.9429436,-75.171593
12069030916,28.8355442,-81.4331308
42045402500,39.9196539,-75.25917
12011050208,26.1973954,-80.1710585
12099000213,26.9239938,-80.1387189
42033330400,41.155053,-78.6990446
42051262300,39.8989066,-79.7145171
42101001204,39.9457155,-75.1683734
12057013407,27.8776704,-82.2821833
12103024904,27.8520758,-82.7228557
12073000501,30.4358071,-84.2934504
12127091038,28.8844141,-81.1944343
12021011205,26.4081191,-81.3996452
42069100200,41.410196,-75.6629469
12081001915,27.6140249,-82.5028606
12131950102,30.88835,-86.1365995
42017102004,40.276472,-75.2038492
42055010900,39.9350821,-77.6442367
12001001515,29.6243675,-82.3632562
42081010400,41.3652253,-77.0681442
12117020401,28.796322,-81.2839486
42125742102,40.222408,-80.2408806
12095016750,28.524562,-81.1477853
12061050605,27.5674003,-80.3644467
42101001102,39.9442654,-75.156696
42097082100,40.8614929,-76.7940226
12086018801,25.6633948,-80.4200809
42021010700,40.3068468,-78.8336435
42081010900,41.2632333,-76.8730573
12069031319,28.5722089,-81.7146082
12011100301,25.9803647,-80.1531633
42091203204,40.1755251,-75.2926394
42091206007,40.1220837,-75.445961
12031012202,30.3002019,-81.7455794
12057013922,27.8492532,-82.2150901
42045410402,39.8373107,-75.4817581
12115001302,27.3316808,-82.4649404
42045403502,39.9020256,-75.2966521
12001000809,29.630952,-82.3479617
12053040502,28.5720897,-82.4070778
12073002206,30.5078693,-84.351411
12103026401,27.9557203,-82.7811315
12083002602,29.1980548,-82.3073084
42007604901,40.6012973,-80.2866092
42017104703,40.3131789,-75.1198191
12095017902,28.7527935,-81.584885
12009063108,28.2531731,-80.7049927
12105011908,27.9422353,-82.0151114
42125704100,40.1693186,-80.2465923
12057011109,28.1257832,-82.4840479
12095014302,28.4690105,-81.3828992
42107000902,40.7515747,-76.3605859
12057001200,28.0156612,-82.4586636
42045400302,39.9474973,-75.2522948
42043024300,40.2797157,-76.6527801
12086001204,25.8867442,-80.1538432
42003526101,40.5306515,-79.7633951
12033002200,30.3967736,-87.2613493
12011060401,26.1471437,-80.215735
42091200401,40.1725743,-75.1085972
42101026400,40.0625462,-75.1620066
12086001501,25.8355472,-80.2209272
12099007005,26.413201,-80.1521555
42073011000,40.9645683,-80.2960715
42043024101,40.2965806,-76.656341
12057012209,27.9618303,-82.238785
42091206703,40.2446985,-75.4445563
12053041401,28.4384936,-82.6240184
12086012002,25.9363788,-80.3156015
12086010020,25.9582765,-80.2710344
42019912303,40.6867006,-80.0639314
12115002748,27.0829778,-82.1358317
12086012602,25.8886263,-80.3536108
12069031313,28.5293801,-81.783439
42045407802,39.9396207,-75.3387857
42101029100,40.0374996,-75.106752
12109020908,29.9996002,-81.518852
12083001208,29.1616701,-82.0450287
12086006205,25.7602618,-80.257824
42019912102,40.6895782,-80.1189921
12009062106,28.4795584,-80.769233
42081010300,41.2782631,-77.2087869
12095015202,28.6099918,-81.4054522
12099006010,26.5225986,-80.0784098
12103023100,27.7996093,-82.6586537
12023110603,30.1782857,-82.7793962
12086011205,25.470921,-80.5003362
12071040137,26.5828947,-81.7311286
12009060600,28.5958293,-80.8358974
42045404600,39.8616924,-75.3700551
12086011900,25.9485847,-80.3176823
42003462100,40.4825166,-80.0688451
12061050702,27.6207073,-80.4327446
42049000600,42.1458128,-80.0515075
12086013400,25.8815185,-80.3339235
42011001500,40.345487,-75.9135092
12095014815,28.5122075,-81.5030828
42041011804,40.2775595,-77.0570097
12086000405,25.8948172,-80.2181953
12099007834,26.8725745,-80.1429441
12031011100,30.3937751,-81.6708858
42095010300,40.6370188,-75.3748506
42019902400,40.8612289,-79.8889859
12103027320,28.0152478,-82.664529
42043021300,40.2610746,-76.8661265
12099007407,26.3993715,-80.068198
12011060501,26.1428909,-80.2458646
42037051500,40.9010322,-76.3649503
12009064129,28.1402152,-80.6899345
12086000131,25.9476496,-80.1415386
42019911502,40.7067322,-79.8294906
42029304900,40.0892918,-75.8865225
12101031207,28.3647559,-82.6063594
42133021711,39.8297555,-76.9179472
12086981300,25.7402477,-80.4884572
12053040906,28.4562286,-82.492908
12101033005,28.2627908,-82.1652962
12085000902,27.1986195,-80.22516
12095017109,28.4518841,-81.5113781
42041011700,40.1586385,-77.0727547
12043000202,26.8328162,-81.2204626
42045404700,39.8613571,-75.3581156
12019030104,30.1506176,-81.9704743
42029300301,39.9865893,-75.4797518
12071001601,26.5540127,-81.8558271
12109020710,30.2333177,-81.3773766
12086007801,25.680255,-80.2788103
42003521500,40.4435217,-79.7338393
12103026602,27.9712676,-82.7595152
12086000509,25.9022334,-80.2488536
12099006008,26.5028597,-80.1057664
12033002606,30.3175924,-87.4145184
12103022502,27.8019984,-82.7355984
12103024413,27.8506248,-82.654118
12057014012,27.6876503,-82.3766422
12011020318,26.2434944,-80.2896618
42101028200,40.0348703,-75.1403325
42095018001,40.5915826,-75.3043531
12057014009,27.7269059,-82.3749923
42071013204,40.0213929,-76.1954261
12031002300,30.2826914,-81.7145385
12099007612,26.3524405,-80.1352295
12099005502,26.5797074,-80.0614176
12095016908,28.4848175,-81.4271763
12099000221,26.8942825,-80.1150334
12086003801,25.8778707,-80.1373028
42069112700,41.3626667,-75.7350472
12099007731,26.3515453,-80.2133369
12011110502,25.9765875,-80.218773
12117022002,28.6652268,-81.3313716
42091206906,40.2272331,-75.3329799
42101037800,39.9805802,-75.0956845
42079211500,41.3216223,-75.8577584
42133001100,39.9540567,-76.7424977
12103024411,27.8352378,-82.5903278
42029311401,39.9971152,-75.7828956
42081011301,41.2409701,-77.1532743
12099005945,26.5479267,-80.1604263
12031012201,30.2927119,-81.734652
42079216200,41.0826776,-76.1180061
12069031309,28.586716,-81.7456685
12095014806,28.5326372,-81.4986499
12073000907,30.456234,-84.2446361
12071001911,26.4860182,-81.9761206
12011050602,26.1687162,-80.1282089
12011110354,26.0046295,-80.325371
12111382128,27.2827183,-80.4025216
12131950611,30.2893918,-86.0480408
12011110347,26.0230637,-80.4006685
12099007501,26.3592571,-80.0802249
12086012302,25.9536725,-80.3292105
42101002500,39.9342949,-75.1498638
12103026102,27.9931079,-82.793579
42045402700,39.9118095,-75.2530769
12103022902,27.7978251,-82.6736879
12086009101,25.7708594,-80.316793
42041010900,40.2251992,-76.8916871
42129808100,40.3592767,-79.2449986
12127082401,29.1652584,-80.9978021
12099006005,26.5074654,-80.0833314
42111020801,40.0234248,-79.1224078
12086004607,25.6861278,-80.1574308
42049010800,42.0806548,-80.1495315
42095015801,40.7769643,-75.3217535
12085001106,27.1373661,-80.2407322
12009071346,27.9278078,-80.6565951
42019902200,40.8699433,-79.9027793
12105015000,27.9068493,-81.8374912
42071012103,40.1768984,-76.3042358
12086000905,25.8594835,-80.246318
12057013915,27.8080551,-82.3275798
12103026817,28.006303,-82.6978361
12005000900,30.1272429,-85.6014653
42091202201,40.0648144,-75.1027941
12031011000,30.4096454,-81.6861334
12103024201,27.8141978,-82.6602468
12086006401,25.7616243,-80.2346304
42041011305,40.2360012,-76.9851468
12086003919,25.8210911,-80.1214729
12033001700,30.4551461,-87.2458528
12127082509,29.0944321,-80.9784927
42091205503,39.9862277,-75.2697399
12086007003,25.746774,-80.2421761
12053041303,28.4684773,-82.5957279
42101011000,39.9735487,-75.205901
12127083005,28.9555322,-80.8887719
12011042501,26.1287007,-80.1402826
12086005409,25.7708935,-80.2267827
42091205700,40.1040719,-75.3435504
12086005706,25.7788869,-80.2828435
42003474202,40.3253565,-80.0952818
12073001803,30.4077655,-84.2414851
12101031708,28.2325408,-82.6566211
12105013902,28.0114732,-81.6965235
12103025115,27.8782128,-82.7809295
12099000509,26.8039587,-80.0338492
12086000306,25.8927669,-80.1915879
42003120300,40.4693926,-79.9029219
12105013001,28.0950513,-81.7826689
12086013100,25.8932824,-80.3454781
12086011103,25.4662043,-80.4648175
12115002736,27.0601999,-82.2049085
12015010505,26.8249478,-82.037004
12057004601,27.9615877,-82.5082195
42101025300,40.0542198,-75.18222
42077006001,40.6312525,-75.5227939
12101031406,28.2468131,-82.70446
12033002703,30.3896204,-87.2936672
12091021802,30.4578453,-86.6293887
42077009100,40.6409526,-75.4088182
12015030101,26.9583047,-82.2488959
12095014201,28.4578962,-81.3936262
12031011800,30.3389167,-81.741689
12099004817,26.6211886,-80.16185
12117020706,28.8097226,-81.3507143
42001031502,39.8270787,-77.2340719
12021010416,26.2275991,-81.7108796
12061050305,27.6653208,-80.3989998
42101037300,39.9024981,-75.1879361
12057013323,27.918607,-82.3101955
12031013523,30.2295973,-81.7687236
42129804504,40.2926646,-79.4983253
42101000600,39.9493845,-75.1583355
42091208901,40.2578959,-75.6528166
12031010501,30.4682476,-81.7689708
12095017011,28.397197,-81.3980121
42011001300,40.3416264,-75.9284881
12105012303,28.147075,-81.9420231
42075003600,40.3379833,-76.4465018
12086010501,25.5609357,-80.3799911
12071001101,26.6180906,-81.8635949
42045403902,39.8800754,-75.3272538
12015020206,27.025432,-82.0982168
12031014428,30.2613433,-81.5458926
12099004402,26.6222465,-80.064128
12095012100,28.5659034,-81.4544805
42045405400,39.8373681,-75.400549
12099004207,26.6445285,-80.0931028
12103024004,27.8195955,-82.6029435
12011042200,26.1026413,-80.1102718
12011010901,26.281897,-80.0876422
12057010203,28.0486842,-82.3371352
12057013602,27.9051445,-82.3879143
12095016511,28.5777572,-81.2192509
42091201003,40.21758,-75.2692375
12011010605,26.2920755,-80.2195163
42071013305,40.0017154,-76.2865283
42101017900,39.9870535,-75.1139355
12095017025,28.3697813,-81.4623586
42039111500,41.6361649,-80.1403577
12105011912,27.9454448,-81.9867973
42079200400,41.2339337,-75.9089459
12055960900,27.5069295,-81.4084559
12011110303,26.0214323,-80.3899235
12105011909,27.9618968,-82.000461
12001001907,29.7261537,-82.1646457
12011040802,26.1472918,-80.1377006
12119911401,28.854886,-81.9723326
42075002000,40.4777383,-76.5714774
42045410101,39.9211958,-75.5082408
12021010205,26.2434176,-81.7943072
42081011100,41.2523845,-76.956923
42017101405,40.1523976,-74.9865505
42069102700,41.3937509,-75.6565432
42101020101,40.0036824,-75.1553072
12086003604,25.7708671,-80.2059496
12011090700,26.0279146,-80.2309151
12095013605,28.4978455,-81.3184298
12087970600,25.0509246,-80.4536996
12035060214,29.5075547,-81.2371747
42101031401,40.0457134,-75.0665728
12099004007,26.6523011,-80.1371182
12057011205,28.0633181,-82.4752917
12061050603,27.5976,-80.3972377
42095017606,40.6545648,-75.3189944
42125796000,40.028525,-80.3966795
12019031301,30.0028818,-81.732133
12031017200,30.3303596,-81.6639688
12086010211,25.5889307,-80.3920037
12115002403,27.0709273,-82.4396167
42077002302,40.5884747,-75.5103011
12071001918,26.5146714,-81.9045973
12031017101,30.3095584,-81.6829036
12019030305,30.1793974,-81.752999
42017100207,40.1214645,-74.9481388
12086001004,25.8432689,-80.2227936
12127091039,28.8982677,-81.1923211
42091200906,40.2355696,-75.2648247
42129801901,40.423801,-79.5587174
42095016802,40.7461333,-75.3132841
42079201400,41.2462565,-75.8621843
12011020412,26.2170356,-80.2291696
42003060300,40.4649167,-79.9653118
42049010903,42.0652974,-80.1392435
12105012209,28.1055596,-81.9701597
42019911501,40.7888858,-79.8320073
12086002710,25.7906114,-80.1755611
12031015805,30.3123833,-81.5674453
42101007200,39.9446375,-75.2332142
12131950607,30.4161849,-86.3086979
42075003300,40.341961,-76.3810616
12099007835,26.8513974,-80.1525231
42017101607,40.1814532,-75.0722001
12009069700,28.368992,-80.71052
12057013923,27.836586,-82.2352429
42043024502,40.3905105,-76.6821673
12103020208,27.7163574,-82.6553864
12085001105,27.1635889,-80.228077
12099007007,26.4016207,-80.158587
12099003513,26.7063558,-80.0387631
12086007708,25.7403716,-80.3233968
42101025900,40.0799254,-75.1759762
12055960800,27.5027312,-81.4490529
12011080405,26.0652383,-80.1795349
12086004403,25.7769153,-80.1343063
12031014328,30.3398443,-81.5074499
42069101400,41.4228748,-75.6664472
42007605600,40.7132342,-80.2692185
12005001900,30.1449083,-85.6484407
12101030202,28.3478394,-82.7075108
42051262900,39.8796686,-79.8670627
42073001000,40.9785596,-80.376128
12011041000,26.1453863,-80.1765446
42091206105,40.1856679,-75.5014446
12011050312,26.1609421,-80.2159681
42089300700,40.9946998,-75.1750771
42101020400,40.0198216,-75.1525117
12127090500,29.0279902,-81.3048278
42017101810,40.2351811,-75.1555293
12009062600,28.3545721,-80.7441807
12086006902,25.7479312,-80.224402
12021010511,26.1591522,-81.704372
12105016002,27.7466736,-81.7961748
12103024801,27.8188906,-82.7028766
12053041005,28.5196575,-82.5112526
42003449000,40.5556535,-80.2285609
42133010120,40.0001113,-76.6927873
12031016801,30.1760518,-81.6401417
12117020301,28.7937248,-81.2667039
12107950100,29.7706616,-81.6577685
12101031412,28.2328279,-82.7084666
42077005402,40.6033891,-75.7107169
12009062111,28.4799949,-80.8134706
42101009200,39.9601608,-75.2074723
42129807202,40.2605717,-79.4370638
42095010602,40.6223551,-75.36532
42133022701,39.9098219,-76.7328636
12087971502,24.6991925,-81.4455233
12095016407,28.5933024,-81.2956365
12105014104,27.9955457,-81.4744062
42079211701,41.285014,-75.7431825
42071011705,40.0745655,-76.3682832
42091200501,40.1991673,-75.1370896
42003459101,40.4961375,-80.1399601
42003560400,40.4446694,-79.8902486
42055010600,39.9118686,-77.6075146
12103025013,27.8464841,-82.7552974
12057011006,28.1460694,-82.4284057
42045408400,39.9979516,-75.3385381
42071010501,40.1826691,-76.4704943
42101028000,40.026119,-75.1546481
12049970301,27.5788434,-81.8133573
12099007621,26.3628308,-80.1448316
12031015200,30.3465716,-81.5965045
12101030405,28.2135015,-82.7545715
12086008305,25.637884,-80.3513868
42017105300,40.2283443,-74.9322926
12101032106,28.2050262,-82.3601427
12011050501,26.1849819,-80.1431765
12115000102,27.3362532,-82.5318689
12099005601,26.564903,-80.063683
12105014903,27.9112761,-82.0342734
12099004706,26.6266278,-80.1422077
42075003802,40.2989509,-76.5773578
42091201201,40.1952921,-75.2528391
42077002304,40.6009492,-75.5178085
12115001804,27.2873457,-82.5254892
12109020712,30.2104613,-81.374794
12057011520,28.0419041,-82.6099969
42017103103,40.4415644,-75.3556073
42027012600,40.7889738,-77.8556402
12093910201,27.2975931,-80.8689223
42069101800,41.4363485,-75.6935469
42045405000,39.8508503,-75.3648287
12055961604,27.2860375,-81.3794882
42091210300,40.0963067,-75.2217382
12103024100,27.8144035,-82.6416819
12057013203,27.9318712,-82.2460798
42101001500,39.9419037,-75.1591158
12101031006,28.2837548,-82.7022349
42007602900,40.6043423,-80.4613392
12071040110,26.6176111,-81.7900223
12011091804,26.0093701,-80.1540468
42003480101,40.3411718,-79.9835064
12071050318,26.3742848,-81.7888832
42091200105,40.1179776,-75.0557624
12086006104,25.7419609,-80.2775964
12057011527,28.1138432,-82.6433146
42091200506,40.19426,-75.1713537
12099007771,26.5835354,-80.2290744
12101031103,28.3347501,-82.6932626
12031014312,30.2910144,-81.5120863
12071060203,26.421428,-81.8990601
12086008805,25.7402849,-80.3397234
12099005922,26.5335463,-80.1350146
42079217500,40.9564373,-75.9766438
12086009905,25.9500736,-80.2203591
12086007200,25.7268017,-80.2536245
42003486800,40.3718998,-79.8426283
12033001201,30.4776842,-87.2142083
42111020802,39.9833323,-79.0831806
12117021505,28.699835,-81.372894
12086012104,25.9283432,-80.3153708
42075003700,40.2906412,-76.5153088
42101980200,40.0712811,-75.0443487
12115002013,27.2525996,-82.4582884
12053041204,28.4838938,-82.5935317
12011091901,26.0040179,-80.1386897
42091203804,40.1184503,-75.3582264
42101002802,39.9288001,-75.1614073
12095014202,28.4523129,-81.3815551
12069030406,28.8722376,-81.8695361
42049000800,42.1300937,-80.0751467
12021010422,26.1967132,-81.6964898
12011110363,25.9652371,-80.3639114
12101031503,28.2080115,-82.7170485
12057011413,28.0669968,-82.5579565
12086000420,25.8889556,-80.2316671
42079213200,41.2601996,-75.9098883
12081001108,27.4582572,-82.6668227
12105010502,28.0162398,-81.9412333
12086007807,25.6755601,-80.3102933
12069030308,28.8303344,-81.7645027
12071050205,26.4780443,-81.8340274
12095014809,28.4895289,-81.5216467
12086000611,25.8646462,-80.2640586
42007605500,40.6577035,-80.3384654
12069030305,28.9239393,-81.8029492
42003563800,40.5220771,-80.1274567
42003160800,40.4209319,-79.9711013
12011070208,26.0829325,-80.2930294
12017450601,28.8474917,-82.5505344
12115001000,27.3804724,-82.5496465
12115002731,27.0279747,-82.3426093
42017102700,40.3657424,-75.3458267
12086011411,25.4537098,-80.4455821
42095016300,40.6635708,-75.4738789
12097040903,28.3234085,-81.4812392
12031010502,30.4538636,-81.797518
12086009315,25.8717021,-80.3208929
12095018000,28.6066505,-81.3792679
42091210600,40.1232354,-75.2999664
12057013702,27.8791693,-82.359099
12127082410,29.1244738,-81.0355019
12101032001,28.2590595,-82.4394587
12011020405,26.2048182,-80.2121277
12021010435,26.2565389,-81.7116134
42045403101,39.9123676,-75.2833596
42029311200,39.9064297,-75.7760981
12101030906,28.2635069,-82.6991115
12045960102,30.0601182,-85.2852981
12083000202,29.3846021,-82.1912357
12005000402,30.2806592,-85.5705415
12031012400,30.2750716,-81.7279137
42091205810,40.1011023,-75.4043486
12095016904,28.478823,-81.4107737
42091204101,40.0802557,-75.3003088
12095013604,28.5081505,-81.322588
42019902500,40.853066,-79.8897131
42003310200,40.3713991,-79.9141095
12099007915,26.8519762,-80.2839376
12101031901,28.4017896,-82.3903638
42101017601,39.993926,-75.1343448
42125721000,40.2496522,-80.4010326
42017105202,40.2214684,-74.9264825
12049970201,27.6047539,-81.7890112
42011010304,40.397631,-75.9975914
12057013703,27.9120307,-82.3577901
42101019800,40.010719,-75.142141
12069031308,28.4751358,-81.6777925
42041011303,40.2635024,-76.9671359
12111382121,27.3045863,-80.3838858
42021011500,40.4353382,-78.8675265
42089300407,41.0237884,-75.3711324
42027011600,40.8246459,-77.8384283
12099007505,26.3437982,-80.0822098
12086000610,25.8569656,-80.2756611
12083001013,29.0109465,-82.1969122
42101011300,39.9786589,-75.2353332
12009071351,28.0021905,-80.6543804
12105014203,27.9079185,-81.3832608
42051262100,39.8916559,-79.7441091
42045407502,39.916844,-75.3890162
12115002602,26.9895703,-82.3748678
42041011902,40.2291194,-77.1939935
42091208904,40.2474289,-75.6484872
12057011018,28.0860953,-82.4011502
12099005959,26.4706792,-80.1407533
42071000600,40.0395643,-76.3171414
12071020202,26.7492949,-81.8271648
42089300320,41.0843873,-75.5235583
12011110359,25.9952437,-80.4003007
12033001900,30.4261086,-87.249643
42043022604,40.2944492,-76.7601066
12127080600,29.2785973,-81.0550229
42017104000,40.4266145,-75.1882297
12086017800,25.6973362,-80.441341
42029306501,39.7866579,-75.7539818
42129802103,40.41115,-79.684031
42091206006,40.1278715,-75.4175374
12099000406,26.8872293,-80.0650716
42045404103,39.8667918,-75.3186598
42081000900,41.2282114,-77.0657377
42003050900,40.4510143,-79.974385
42021000100,40.3260064,-78.9211157
42017100403,40.1288197,-74.8449181
12086012402,25.9354176,-80.347119
12031014331,30.2981116,-81.4500884
42017102003,40.2908308,-75.2348025
12031014419,30.2798769,-81.4764746
42049011102,42.090747,-80.045543
12103026821,28.046068,-82.73361
12095013511,28.4903814,-81.2935301
12099007006,26.4017339,-80.133844
12031016726,30.191627,-81.618859
12015020302,26.9985323,-82.1464443
42101031600,40.0327041,-75.059155
42011010601,40.3304487,-76.0826596
12099007207,26.4015874,-80.0876768
12086003603,25.7752645,-80.2052874
12086011105,25.5111141,-80.4552659
12001001816,29.8272166,-82.5643661
42017102402,40.3681182,-75.2876583
42041011807,40.2316434,-77.0241165
12009061002,28.5625844,-80.8141652
12103028500,27.7406742,-82.6983786
12011100105,25.9825206,-80.1186933
42003070300,40.4507838,-79.935204
42019912405,40.7222635,-79.9968405
12095016607,28.498429,-81.0724253
12115002723,27.030379,-82.2659678
42045407901,39.9437569,-75.4043768
12011070501,26.0421575,-80.2825623
12099004008,26.6554771,-80.1246099
12103027329,28.107632,-82.7001805
12097040810,28.2835731,-81.5063822
12021010423,26.2583141,-81.6478401
12086012103,25.9355371,-80.3179752
42129802600,40.332152,-79.6157126
42029301300,40.2031492,-75.6144023
12115002306,27.1166306,-82.4084294
12071001207,26.5694784,-81.8440068
12099001916,26.7245523,-80.095425
12086002001,25.8358948,-80.1958796
12009062110,28.4416056,-80.8057154
42045410303,39.8819962,-75.4948205
12061050706,27.598323,-80.4387725
12057013206,27.9014559,-82.2377092
12099000202,26.9409545,-80.1065114
12073000906,30.4663776,-84.2474198
12011030202,26.248057,-80.1114459
12011070328,26.1276983,-80.3770697
12095017024,28.3569948,-81.5102168
12119910702,28.5949111,-82.01678
12086018001,25.6732676,-80.4533798
12011110308,26.0270878,-80.2656595
12093910403,27.2095506,-80.7803813
12057011203,28.0817244,-82.4841833
12057010805,28.0610442,-82.4499036
42045407805,39.9187191,-75.3185526
12105011837,27.9602214,-81.9010706
12099005413,26.6042153,-80.0375315
12111381603,27.33142,-80.2901121
12009071201,28.2404323,-80.7817344
12057011416,28.0439909,-82.5239726
12103028102,27.7404447,-82.7205884
42017104901,40.2573644,-75.099928
42003523400,40.456191,-79.8334742
12069031320,28.5540895,-81.7266585
12086002502,25.8085148,-80.2123821
12105016001,27.7703102,-81.7915855
12009064702,28.0999585,-80.6422993
42077006903,40.5474941,-75.3901161
42101012203,40.0074872,-75.2093403
12015020601,26.9802622,-82.1120972
12086001701,25.8224276,-80.2519097
12127082414,29.1524712,-81.0269963
12055961202,27.4054001,-81.3872357
12113010400,30.7557288,-87.0593323
12053040911,28.4711974,-82.4579738
12055961402,27.3467194,-81.4060771
12011110355,25.9985228,-80.3254113
42095016600,40.7291948,-75.3905925
12103027330,28.078878,-82.7334914
42003408001,40.6528035,-79.9592753
42007605001,40.5398799,-80.3319239
42063961200,40.6234567,-79.1434794
12057011715,27.9862266,-82.5669339
42043023300,40.2370167,-76.8387936
12071020104,26.7617563,-81.9090923
42003480200,40.3568502,-79.9624577
42071013303,39.9822281,-76.2567169
12117021504,28.691645,-81.3682209
42101034803,40.061978,-75.002478
12071000304,26.66259,-81.845615
42069102500,41.4016492,-75.6667648
42101037900,39.9914067,-75.0923741
12019030105,30.0845776,-81.9965338
42003260200,40.4922785,-80.0176758
12099005917,26.5808408,-80.1382799
12127082801,29.0715521,-80.9621761
42133023400,40.0298375,-76.6039081
42101007101,39.938158,-75.2249984
12053041304,28.4752048,-82.5944897
12099005411,26.5113142,-80.0519931
12099006100,26.5341815,-80.0632829
42011011705,40.2353058,-75.8571147
42021010600,40.2935775,-78.8726303
12099000405,26.90007,-80.0647185
12011020103,26.2386847,-80.1985963
12086006402,25.7618475,-80.2264685
12097042904,28.2887766,-81.3208388
42091201005,40.2144599,-75.3104337
42095010900,40.6079348,-75.3869731
12009064400,28.1177219,-80.6555996
12099007844,26.7140793,-80.2522225
12127081101,29.2619163,-81.0270733
42097081400,40.7813374,-76.5754009
12057013100,27.9078918,-82.0853161
12051000404,26.734726,-81.4962762
12091022500,30.4220117,-86.6231997
42097080500,40.9321358,-76.7729718
12086007007,25.7361412,-80.2555705
42003413201,40.576021,-80.0406012
42013101200,40.4830434,-78.4049081
12031013723,30.2089185,-81.8310126
12086007501,25.7270606,-80.2795142
12095017012,28.3747478,-81.4146346
12069030408,28.9221592,-81.9412024
12099000407,26.9398197,-80.0754699
12027010404,27.2814942,-81.9683005
12086001702,25.8180833,-80.2446273
12086005902,25.7588133,-80.3129491
12099000513,26.7772518,-80.0371139
42003458002,40.4126955,-80.1336598
12103023502,27.7863095,-82.6408835
12099001910,26.7178885,-80.1226408
42129807500,40.3212232,-79.390749
12099007774,26.4481523,-80.1998339
12115002012,27.2406539,-82.5100267
42071013800,39.9697959,-76.4425586
12033003509,30.527923,-87.2552541
12113010809,30.5887168,-86.9845823
12073001001,30.4155875,-84.2733463
12031012800,30.2580595,-81.7628083
12071000700,26.6330567,-81.8653593
12057011523,28.1205405,-82.525188
12099001904,26.7545942,-80.0995405
12099004206,26.6456209,-80.1001441
42029304101,40.0093636,-75.6951319
42091206004,40.1557145,-75.4110757
42003320700,40.3824508,-80.0002179
12073001801,30.3885487,-84.2961229
12086000311,25.9224672,-80.1920085
12101030502,28.1803299,-82.727692
12011100302,25.9800995,-80.1451476
42045406700,39.8219061,-75.4324192
12086005410,25.7672995,-80.2266694
12011030401,26.2522482,-80.1322366
42055010502,39.9143248,-77.5062828
42069110500,41.4910134,-75.7065001
12086010626,25.5482798,-80.3536028
12117020905,28.7481996,-81.2826777
12117020901,28.7759957,-81.2827979
42017100102,40.0745577,-74.9405807
12057013706,27.8964906,-82.3436248
12011060404,26.1415724,-80.2075061
12071030201,26.6956927,-81.7464325
12099003514,26.6614253,-80.0379915
12099006201,26.5219485,-80.0673434
42007604902,40.5723278,-80.268971
12057001300,28.0194445,-82.4719263
42045401200,39.9502637,-75.3212115
42091205905,40.08135,-75.3622135
12119910401,28.7842893,-82.1230721
12057002600,27.9806033,-82.5129537
12111382014,27.2858482,-80.3282654
12103024509,27.9053613,-82.6449239
42081000200,41.2538682,-77.0172165
12103026001,27.9801317,-82.8127819
12101032107,28.2198965,-82.3190317
12103025418,27.9049976,-82.7344063
42101025200,40.0468352,-75.1771588
12069031208,28.6246803,-81.7876298
12011080105,26.0465306,-80.1398587
12011060304,26.1437294,-80.2218649
12031016001,30.2790761,-81.5978466
42069100800,41.4251089,-75.6496042
12095017019,28.4033628,-81.4119927
42041010201,40.3049582,-76.9493791
12109021103,29.8568772,-81.3685158
12033003001,30.4456324,-87.2859465
42045406201,39.8665652,-75.386347
42063961103,40.619945,-79.16531
12103024518,27.8824243,-82.6347764
12107950600,29.6455851,-81.6924491
42101036302,40.0972506,-74.9805678
12101030601,28.2040365,-82.736972
42029303100,39.8974954,-75.6018075
12119911301,28.8171778,-81.9945018
12009062109,28.4536614,-80.7850991
42081011601,41.223175,-77.0379474
